1.568074307610764040e-04
1.093468546145515369e-04
8.174937502233749068e-05
6.808698314516204060e-05
5.467380398920457441e-05
4.090183177296504574e-05
3.564893852405502976e-05
3.688856529912496439e-05
3.726745543687095646e-05
5.839452142625214828e-05
1.231764903828904236e-04
2.316524641552388181e-04
3.809165151258823490e-04
6.116147946227635471e-04
9.197028643797607993e-04
1.298428049458111994e-03
1.698780513301742035e-03
2.077704418372109188e-03
2.331359946253838602e-03
2.414669172036884234e-03
2.349800524580852260e-03
2.124561013215466553e-03
1.842724359041711954e-03
1.648957201974068053e-03
1.762250727535005692e-03
2.234837170120295390e-03
2.873019358993568906e-03
3.666388507105691232e-03
4.462645626856871425e-03
5.152143668296603474e-03
5.612827931524051392e-03
5.705631128664867026e-03
5.268981333179878490e-03
4.398833757475424829e-03
3.439448331356392309e-03
2.492413544707955137e-03
1.754856750365223466e-03
1.353043315107139988e-03
1.314157544384519927e-03
1.564401519133644912e-03
2.038227000013979363e-03
2.478198988936102312e-03
2.739793599255693161e-03
2.803524388892570437e-03
2.678273139592738956e-03
2.386995913477060315e-03
1.975334014268066360e-03
1.528818899477352557e-03
1.082834103441730842e-03
7.471956767638265971e-04
5.771410139479044455e-04
5.372060716945093036e-04
5.654829265832140911e-04
5.976189793115943387e-04
5.839288275416270723e-04
5.207962134438347832e-04
4.261203693537745003e-04
3.200427237143143710e-04
2.267850605081092835e-04
1.618527369740666879e-04
1.195714674509756436e-04
9.207269878082440494e-05
7.212046155424070321e-05
5.138267504349832343e-05
3.699692155815943728e-05
3.310340777922987551e-05
3.366825591183991349e-05
4.304294676392509669e-05
7.969949557688178830e-05
1.558116824572537435e-04
2.748180568213452334e-04
4.558866257074030643e-04
7.296626309500292649e-04
1.083078106933405829e-03
1.502658995219132614e-03
1.963703739859557103e-03
2.371605988432194320e-03
2.629494081949039150e-03
2.701811678082555093e-03
2.583767318360442444e-03
2.305856347984268362e-03
2.021511042290391382e-03
1.897841639009633123e-03
2.129184326073661673e-03
2.795636992991410233e-03
3.613569165862005189e-03
4.564051241855581094e-03
5.459878915424730417e-03
6.214641884890211368e-03
6.629780415520284027e-03
6.554349626958274472e-03
