18,Walking,1653122999,-0.28,-0.925,-0.243
18,Walking,1653122999,-0.271,-0.915,-0.305
18,Walking,1653122999,-0.255,-0.923,-0.3
18,Walking,1653122999,-0.276,-0.965,-0.324
18,Walking,1653122999,-0.245,-0.98,-0.317
18,Walking,1653122999,-0.276,-0.989,-0.313
18,Walking,1653122999,-0.246,-0.993,-0.309
18,Walking,1653122999,-0.266,-0.974,-0.279
18,Walking,1653122999,-0.261,-0.9480000000000001,-0.28200000000000003
18,Walking,1653122999,-0.275,-0.9440000000000001,-0.291
18,Walking,1653122999,-0.242,-0.926,-0.272
18,Walking,1653122999,-0.253,-0.928,-0.29
18,Walking,1653122999,-0.267,-0.924,-0.28
18,Walking,1653122999,-0.264,-0.905,-0.28300000000000003
18,Walking,1653122999,-0.281,-0.901,-0.28400000000000003
18,Walking,1653122999,-0.266,-0.928,-0.245
18,Walking,1653122999,-0.247,-0.972,-0.306
18,Walking,1653122999,-0.272,-1.013,-0.28600000000000003
18,Walking,1653122999,-0.245,-1.009,-0.36
18,Walking,1653122999,-0.321,-0.985,-0.291
18,Walking,1653122999,-0.308,-0.993,-0.267
18,Walking,1653122999,-0.28700000000000003,-0.9380000000000001,-0.28400000000000003
18,Walking,1653122999,-0.273,-0.894,-0.278
18,Walking,1653122999,-0.18,-0.899,-0.312
18,Walking,1653122999,-0.229,-0.923,-0.312
18,Walking,1653122999,-0.262,-0.88,-0.23500000000000001
18,Walking,1653122999,-0.203,-0.931,-0.298
18,Walking,1653122999,-0.358,-0.992,-0.353
18,Walking,1653122999,-0.263,-1.009,-0.328
18,Walking,1653122999,-0.303,-1.03,-0.213
18,Walking,1653122999,-0.276,-1.008,-0.181
18,Walking,1653122999,-0.256,-0.972,-0.167
18,Walking,1653122999,-0.225,-0.917,-0.21
18,Walking,1653122999,-0.224,-0.878,-0.242
18,Walking,1653122999,-0.234,-0.922,-0.254
18,Walking,1653122999,-0.247,-0.9570000000000001,-0.281
18,Walking,1653122999,-0.245,-0.963,-0.28
18,Walking,1653122999,-0.255,-0.968,-0.271
18,Walking,1653122999,-0.276,-0.972,-0.279
18,Walking,1653122999,-0.307,-0.971,-0.269
18,Walking,1653122999,-0.289,-0.985,-0.263
18,Walking,1653122999,-0.3,-0.977,-0.28700000000000003
18,Walking,1653122999,-0.292,-0.965,-0.265
18,Walking,1653122999,-0.262,-0.983,-0.223
18,Walking,1653122999,-0.24,-0.9560000000000001,-0.233
18,Walking,1653122999,-0.233,-0.9510000000000001,-0.28400000000000003
18,Walking,1653122999,-0.268,-0.882,-0.269
18,Walking,1653122999,-0.23800000000000002,-0.917,-0.275
18,Walking,1653122999,-0.265,-0.9470000000000001,-0.262
18,Walking,1653122999,-0.276,-0.9560000000000001,-0.214
18,Walking,1653122999,-0.304,-0.877,-0.279
18,Walking,1653122999,-0.273,-1.039,-0.23
18,Walking,1653122999,-0.25,-0.907,-0.227
18,Walking,1653122999,-0.246,-0.9570000000000001,-0.298
18,Walking,1653122999,-0.234,-0.987,-0.317
18,Walking,1653122999,-0.258,-0.908,-0.341
18,Walking,1653122999,-0.267,-0.92,-0.255
18,Walking,1653122999,-0.28700000000000003,-0.964,-0.183
18,Walking,1653122999,-0.301,-0.9530000000000001,-0.213
18,Walking,1653122999,-0.309,-0.933,-0.228
18,Walking,1653122999,-0.304,-0.9580000000000001,-0.275
18,Walking,1653122999,-0.219,+0.885,+0.157
18,Walking,1653122999,-0.293,+0.8220000000000001,+0.111
18,Walking,1653122999,-0.308,+0.8210000000000001,+0.07200000000000001
18,Walking,1653122999,-0.261,+0.869,+0.059000000000000004
18,Walking,1653122999,-0.195,+0.916,+0.034
18,Walking,1653122999,-0.137,+0.9580000000000001,+0.005
18,Walking,1653122999,-0.108,+0.975,-0.005
18,Walking,1653122999,-0.11800000000000001,+0.991,-0.011
18,Walking,1653122999,-0.156,+1.022,+0.024
18,Walking,1653122999,-0.17300000000000001,+1.03,+0.077
18,Walking,1653122999,-0.211,+1.024,+0.1
18,Walking,1653122999,-0.255,+0.985,+0.107
18,Walking,1653122999,-0.257,+0.926,+0.093
18,Walking,1653122999,-0.255,+0.883,+0.079
18,Walking,1653122999,-0.247,+0.874,+0.06
18,Walking,1653122999,-0.215,+0.884,+0.034
18,Walking,1653122999,-0.23500000000000001,+0.9470000000000001,+0.034
18,Walking,1653122999,-0.199,+0.9500000000000001,+0.059000000000000004
18,Walking,1653122999,-0.17200000000000001,+0.9490000000000001,+0.081
18,Walking,1653122999,-0.14100000000000001,+0.933,+0.096
18,Walking,1653122999,-0.163,+0.9440000000000001,+0.076
18,Walking,1653122999,-0.157,+0.919,+0.07
18,Walking,1653122999,-0.154,+0.934,+0.07100000000000001
18,Walking,1653122999,-0.147,+0.9570000000000001,+0.076
18,Walking,1653122999,-0.131,+0.969,+0.083
18,Walking,1653122999,-0.109,+0.969,+0.08600000000000001
18,Walking,1653122999,-0.095,+0.966,+0.088
18,Walking,1653122999,-0.093,+0.968,+0.078
18,Walking,1653122999,-0.10400000000000001,+0.968,+0.065
18,Walking,1653122999,-0.135,+0.9590000000000001,+0.061
18,Walking,1653122999,-0.163,+0.9500000000000001,+0.057
18,Walking,1653122999,-0.191,+0.9390000000000001,+0.065
18,Walking,1653122999,-0.20600000000000002,+0.933,+0.081
18,Walking,1653122999,-0.199,+0.911,+0.11
18,Walking,1653122999,-0.197,+0.908,+0.125
18,Walking,1653122999,-0.19,+0.904,+0.134
18,Walking,1653122999,-0.185,+0.908,+0.132
18,Walking,1653122999,-0.098,+0.874,+0.115
18,Walking,1653122999,-0.209,+0.971,+0.109
18,Walking,1653122999,-0.177,+0.9450000000000001,+0.096
18,Walking,1653122999,-0.16,+0.9450000000000001,+0.08700000000000001
18,Walking,1653122999,-0.137,+0.9420000000000001,+0.098
18,Walking,1653122999,-0.137,+0.9440000000000001,+0.113
18,Walking,1653122999,-0.137,+0.936,+0.117
18,Walking,1653122999,-0.139,+0.93,+0.116
18,Walking,1653122999,-0.148,+0.917,+0.12
18,Walking,1653122999,-0.15,+0.922,+0.12
18,Walking,1653122999,-0.14100000000000001,+0.92,+0.127
18,Walking,1653122999,-0.134,+0.923,+0.131
18,Walking,1653122999,-0.126,+0.917,+0.131
18,Walking,1653122999,-0.083,+0.881,+0.12
18,Walking,1653122999,-0.139,+0.9560000000000001,+0.107
18,Walking,1653122999,-0.115,+0.935,+0.092
18,Walking,1653122999,-0.116,+0.9530000000000001,+0.077
18,Walking,1653122999,-0.127,+0.965,+0.07100000000000001
18,Walking,1653122999,-0.151,+0.978,+0.068
18,Walking,1653122999,-0.186,+0.984,+0.07
18,Walking,1653122999,-0.202,+0.969,+0.088
18,Walking,1653122999,-0.209,+0.963,+0.114
18,Walking,1653122999,-0.194,+0.979,+0.139
18,Walking,1653122999,-0.158,+0.993,+0.16
18,Walking,1653122999,-0.132,+0.997,+0.159
18,Walking,1653122999,-0.097,+1.0,+0.168
18,Walking,1653122999,-0.067,+1.013,+0.14400000000000002
18,Walking,1653122999,-0.045,+1.011,+0.095
18,Walking,1653122999,-0.02,+1.032,+0.045
18,Walking,1653122999,-0.014,+1.064,-0.009000000000000001
18,Walking,1653122999,-0.002,+1.087,-0.025
18,Walking,1653122999,-0.022,+1.13,-0.021
18,Walking,1653122999,-0.061,+1.155,+0.007
18,Walking,1653122999,-0.10200000000000001,+1.165,+0.023
18,Walking,1653123000,-0.14,+1.158,+0.018000000000000002
18,Walking,1653123000,-0.16,+1.168,+0.006
18,Walking,1653123000,-0.189,+1.201,-0.006
