18,Walking,1654066109,+4.017,+9.69,-1.032
18,Walking,1654066109,+3.346,+10.008,-0.254
18,Walking,1654066109,+3.332,+10.247,-0.449
18,Walking,1654066109,+3.691,+10.426,-0.716
18,Walking,1654066109,+4.511,+10.346,-0.931
18,Walking,1654066109,+5.482,+10.384,-0.805
18,Walking,1654066109,+6.336,+10.69,-0.47100000000000003
18,Walking,1654066109,+7.059,+11.655,-0.005
18,Walking,1654066109,+7.579,+12.651,+1.677
18,Walking,1654066109,+7.877,+13.197,+3.062
18,Walking,1654066110,+7.7219999999999995,+13.732,+2.452
18,Walking,1654066110,+8.182,+14.63,-1.3980000000000001
18,Walking,1654066110,+7.461,+15.915,-5.586
18,Walking,1654066110,+6.9879999999999995,+15.553,-7.037
18,Walking,1654066110,+6.727,+13.695,-3.176
18,Walking,1654066110,+4.725,+12.908,+0.908
18,Walking,1654066110,+2.8,+12.191,+1.351
18,Walking,1654066110,+1.066,+12.041,+2.7560000000000002
18,Walking,1654066110,+0.314,+12.243,+4.229
18,Walking,1654066110,-0.015,+13.284,+5.184
18,Walking,1654066110,-0.847,+15.305,+5.77
18,Walking,1654066110,-1.74,+17.288,+6.337
18,Walking,1654066110,-2.059,+18.372,+6.566
18,Walking,1654066110,-1.5939999999999999,+17.92,+5.96
18,Walking,1654066110,-1.4889999999999999,+16.04,+5.291
18,Walking,1654066110,-1.3900000000000001,+14.025,+4.429
18,Walking,1654066110,-0.983,+14.448,-1.35
18,Walking,1654066110,-0.664,+12.88,-2.911
18,Walking,1654066110,-0.155,+11.366,-1.021
18,Walking,1654066110,+1.195,+10.076,-0.036000000000000004
18,Walking,1654066110,+1.655,+9.014,+0.463
18,Walking,1654066110,+1.7770000000000001,+8.502,+0.443
18,Walking,1654066110,+1.112,+7.958,+0.75
18,Walking,1654066110,+0.68,+7.634,+0.866
18,Walking,1654066110,+0.20400000000000001,+7.59,+0.706
18,Walking,1654066110,+0.029,+7.362,+0.796
18,Walking,1654066110,-0.314,+6.729,+1.171
18,Walking,1654066110,-1.323,+5.947,+1.528
18,Walking,1654066110,-0.998,+5.018,+1.278
18,Walking,1654066110,-1.131,+4.295,+1.439
18,Walking,1654066110,-1.256,+3.607,+1.56
18,Walking,1654066110,-1.252,+3.029,+1.421
18,Walking,1654066110,-1.112,+3.391,+1.012
18,Walking,1654066110,-0.97,+3.983,+0.767
18,Walking,1654066110,-1.204,+4.149,+0.609
18,Walking,1654066110,-1.422,+4.129,+0.47600000000000003
18,Walking,1654066110,-1.895,+4.218,+0.068
18,Walking,1654066110,-2.472,+4.453,-0.155
18,Walking,1654066110,-2.692,+4.692,-0.009000000000000001
18,Walking,1654066110,-2.939,+4.79,-0.012
18,Walking,1654066110,-2.976,+4.602,-0.263
18,Walking,1654066110,-2.724,+4.158,-0.621
18,Walking,1654066110,-2.178,+3.8040000000000003,-1.004
18,Walking,1654066110,-1.574,+3.713,-1.28
18,Walking,1654066110,-0.639,+4.255,-2.036
18,Walking,1654066110,+0.105,+5.47,-3.076
18,Walking,1654066110,+0.341,+7.67,-4.655
18,Walking,1654066110,+0.9590000000000001,+10.928,-6.824
