18,Walking,1653122524,+0.17300000000000001,+0.935,+0.136
18,Walking,1653122524,+0.181,+0.931,+0.14400000000000002
18,Walking,1653122524,+0.18,+0.93,+0.148
18,Walking,1653122524,+0.199,+0.925,+0.148
18,Walking,1653122524,+0.19,+0.928,+0.158
18,Walking,1653122524,+0.185,+0.927,+0.163
18,Walking,1653122524,+0.17300000000000001,+0.928,+0.158
18,Walking,1653122524,+0.157,+0.923,+0.147
18,Walking,1653122524,+0.157,+0.918,+0.15
18,Walking,1653122524,+0.17200000000000001,+0.912,+0.155
18,Walking,1653122524,+0.17500000000000002,+0.929,+0.156
18,Walking,1653122524,+0.177,+0.936,+0.146
18,Walking,1653122524,+0.189,+0.937,+0.135
18,Walking,1653122524,+0.19,+0.936,+0.145
18,Walking,1653122524,+0.186,+0.937,+0.15
18,Walking,1653122524,+0.188,+0.929,+0.14200000000000002
18,Walking,1653122524,+0.182,+0.92,+0.137
18,Walking,1653122524,+0.176,+0.912,+0.147
18,Walking,1653122525,+0.176,+0.908,+0.156
18,Walking,1653122525,+0.186,+0.91,+0.156
18,Walking,1653122525,+0.194,+0.917,+0.157
18,Walking,1653122525,+0.197,+0.913,+0.154
18,Walking,1653122525,+0.195,+0.915,+0.14400000000000002
18,Walking,1653122525,+0.188,+0.922,+0.148
18,Walking,1653122525,+0.191,+0.928,+0.152
18,Walking,1653122525,+0.199,+0.922,+0.145
18,Walking,1653122525,+0.199,+0.917,+0.157
18,Walking,1653122525,+0.195,+0.914,+0.157
18,Walking,1653122525,+0.2,+0.909,+0.164
18,Walking,1653122525,+0.201,+0.915,+0.17300000000000001
18,Walking,1653122525,+0.197,+0.911,+0.17500000000000002
18,Walking,1653122525,+0.187,+0.902,+0.151
18,Walking,1653122525,+0.17500000000000002,+0.904,+0.134
18,Walking,1653122525,+0.17,+0.914,+0.134
18,Walking,1653122525,+0.17300000000000001,+0.919,+0.138
18,Walking,1653122525,+0.18,+0.917,+0.147
18,Walking,1653122525,+0.189,+0.924,+0.152
18,Walking,1653122525,+0.197,+0.924,+0.157
18,Walking,1653122525,+0.197,+0.913,+0.157
18,Walking,1653122525,+0.198,+0.913,+0.162
18,Walking,1653122525,+0.2,+0.91,+0.163
18,Walking,1653122525,+0.2,+0.913,+0.164
18,Walking,1653122525,+0.203,+0.913,+0.168
18,Walking,1653122525,+0.20700000000000002,+0.915,+0.164
18,Walking,1653122525,+0.213,+0.921,+0.163
18,Walking,1653122525,+0.224,+0.916,+0.154
18,Walking,1653122525,+0.233,+0.921,+0.146
