18,Walking,1653124759,+0.267,+0.844,+0.073
18,Walking,1653124759,+0.32,+0.869,+0.101
18,Walking,1653124759,+0.34800000000000003,+0.889,+0.075
18,Walking,1653124759,+0.317,+0.901,+0.045
18,Walking,1653124759,+0.276,+0.903,+0.045
18,Walking,1653124759,+0.232,+0.904,+0.069
18,Walking,1653124759,+0.218,+0.913,+0.10200000000000001
18,Walking,1653124759,+0.216,+0.928,+0.122
18,Walking,1653124759,+0.249,+0.9440000000000001,+0.131
18,Walking,1653124759,+0.277,+0.927,+0.122
18,Walking,1653124759,+0.33,+0.906,+0.117
18,Walking,1653124759,+0.337,+0.901,+0.111
18,Walking,1653124759,+0.352,+0.867,+0.121
18,Walking,1653124759,+0.356,+0.841,+0.128
18,Walking,1653124759,+0.357,+0.8210000000000001,+0.134
18,Walking,1653124759,+0.356,+0.808,+0.137
18,Walking,1653124759,+0.399,+0.8150000000000001,+0.17300000000000001
18,Walking,1653124759,+0.444,+0.842,+0.218
18,Walking,1653124759,+0.489,+0.862,+0.229
18,Walking,1653124759,+0.459,+0.881,+0.185
18,Walking,1653124759,+0.391,+0.89,+0.128
18,Walking,1653124759,+0.354,+0.907,+0.10400000000000001
18,Walking,1653124759,+0.418,+0.92,+0.15
18,Walking,1653124759,+0.5,+0.892,+0.2
18,Walking,1653124759,+0.532,+0.88,+0.188
18,Walking,1653124759,+0.503,+0.9410000000000001,+0.121
18,Walking,1653124759,+0.41600000000000004,+1.036,+0.022
18,Walking,1653124759,+0.355,+1.142,-0.069
18,Walking,1653124759,+0.378,+1.169,-0.155
18,Walking,1653124759,+0.491,+1.1440000000000001,-0.179
18,Walking,1653124759,+0.581,+1.088,-0.177
18,Walking,1653124759,+0.648,+1.03,-0.171
18,Walking,1653124759,+0.65,+1.014,-0.17300000000000001
18,Walking,1653124759,+0.616,+1.078,-0.197
18,Walking,1653124759,+0.599,+1.187,-0.28800000000000003
18,Walking,1653124759,+0.615,+1.296,-0.447
18,Walking,1653124759,+0.664,+1.379,-0.513
18,Walking,1653124759,+0.708,+1.453,-0.448
18,Walking,1653124759,+0.68,+1.495,-0.307
18,Walking,1653124759,+0.541,+1.487,-0.217
18,Walking,1653124759,+0.356,+1.4849999999999999,-0.154
18,Walking,1653124759,+0.126,+1.479,-0.108
18,Walking,1653124759,-0.126,+1.588,-0.107
18,Walking,1653124759,-0.392,+1.819,+0.057
18,Walking,1653124759,-0.482,+2.001,+0.373
18,Walking,1653124759,-0.552,+2.037,+0.559
18,Walking,1653124759,-0.457,+1.67,+0.486
18,Walking,1653124759,-0.254,+1.387,+0.363
18,Walking,1653124759,-0.014,+1.24,+0.261
18,Walking,1653124759,+0.244,+1.172,+0.181
18,Walking,1653124759,+0.468,+1.133,+0.163
18,Walking,1653124759,+0.543,+1.082,+0.149
18,Walking,1653124759,+0.599,+1.131,+0.09
18,Walking,1653124759,+0.5650000000000001,+1.117,+0.008
18,Walking,1653124759,+0.396,+1.065,-0.035
18,Walking,1653124759,+0.33,+1.041,-0.039
18,Walking,1653124759,+0.281,+0.994,+0.003
18,Walking,1653124759,+0.227,+0.9590000000000001,+0.05
18,Walking,1653124759,+0.162,+0.872,+0.063
18,Walking,1653124759,+0.083,+0.761,+0.098
18,Walking,1653124759,+0.097,+0.741,+0.076
18,Walking,1653124759,+0.109,+0.751,+0.055
18,Walking,1653124759,+0.023,+0.678,+0.046
18,Walking,1653124759,-0.021,+0.585,+0.05
18,Walking,1653124759,-0.012,+0.581,+0.029
18,Walking,1653124759,-0.101,+0.432,+0.125
18,Walking,1653124759,-0.10400000000000001,+0.417,+0.168
18,Walking,1653124759,-0.10200000000000001,+0.398,+0.198
18,Walking,1653124759,-0.11900000000000001,+0.391,+0.20600000000000002
18,Walking,1653124759,-0.153,+0.373,+0.23800000000000002
18,Walking,1653124759,-0.197,+0.388,+0.23
18,Walking,1653124759,-0.244,+0.436,+0.221
18,Walking,1653124759,-0.291,+0.452,+0.192
18,Walking,1653124759,-0.342,+0.435,+0.152
18,Walking,1653124759,-0.393,+0.5,+0.117
18,Walking,1653124759,-0.421,+0.47800000000000004,+0.08
18,Walking,1653124759,-0.458,+0.435,+0.058
18,Walking,1653124759,-0.499,+0.388,+0.032
18,Walking,1653124759,-0.47400000000000003,+0.332,+0.027
18,Walking,1653124759,-0.358,+0.401,+0.022
18,Walking,1653124759,-0.14100000000000001,+0.502,-0.006
18,Walking,1653124759,+0.03,+0.562,-0.163
18,Walking,1653124759,+0.136,+0.712,-0.376
18,Walking,1653124759,+0.229,+1.027,-0.752
18,Walking,1653124759,+0.489,+1.588,-1.54
18,Walking,1653124759,+1.381,+2.109,-1.9140000000000001
18,Walking,1653124759,+2.8280000000000003,+2.262,-1.143
18,Walking,1653124759,+3.883,+2.047,+0.454
18,Walking,1653124759,+3.552,+1.876,+0.601
18,Walking,1653124759,+2.242,+1.508,-0.013000000000000001
18,Walking,1653124759,+0.852,+1.175,-0.343
18,Walking,1653124759,+0.092,+0.89,-0.452
18,Walking,1653124759,-0.321,+0.625,-0.47900000000000004
18,Walking,1653124759,-0.502,+0.365,-0.44
18,Walking,1653124759,-0.7000000000000001,+0.318,-0.433
18,Walking,1653124759,-0.8170000000000001,+0.655,-0.433
18,Walking,1653124759,-0.762,+1.207,-0.019
18,Walking,1653124759,-0.389,+1.299,+0.8200000000000001
18,Walking,1653124759,+0.059000000000000004,+1.52,+0.9550000000000001
18,Walking,1653124759,+0.491,+2.068,+0.403
18,Walking,1653124759,+1.408,+1.9140000000000001,+0.035
18,Walking,1653124759,+1.716,+1.9380000000000002,-0.23800000000000002
18,Walking,1653124759,+1.209,+1.609,-0.37
